tag,flow_rate,fluid_head,rpm,spec_gravity,power_kw,useful_kw,diameter_proxy,weight_kg
P7651,80.0,33.33333333333333,1800,100.0,1.3,2666.666666666666,0.0032075014937159754,570
P7652,80.0,33.33333333333333,1800,100.0,1.3,2666.666666666666,0.0032075014937159754,570
P7752,80.0,33.33333333333333,3000,100.0,0.95,2666.666666666666,0.0019245008966572521,290
P7753,80.0,33.33333333333333,3000,100.0,0.95,2666.666666666666,0.0019245008966572521,290
P7754,80.0,33.33333333333333,3000,100.0,0.95,2666.666666666666,0.0019245008966572521,290
P7755,80.0,33.33333333333333,3000,100.0,1.125,2666.666666666666,0.0019245008966572521,300
P7756,80.0,33.33333333333333,3000,100.0,1.125,2666.666666666666,0.0019245008966572521,300
P7757,80.0,33.33333333333333,3000,100.0,1.125,2666.666666666666,0.0019245008966572521,300
P7758,80.0,33.33333333333333,3000,100.0,1.3,2666.666666666666,0.0019245008966572521,300
P7759,80.0,33.33333333333333,3000,100.0,1.3,2666.666666666666,0.0019245008966572521,300
P7760,80.0,33.33333333333333,3000,100.0,1.3,2666.666666666666,0.0019245008966572521,300
P7788,80.0,56.66666666666666,1800,100.0,0.95,4533.333333333332,0.004182070290504855,740
P7789,80.0,56.66666666666666,1800,100.0,0.95,4533.333333333332,0.004182070290504855,740
P7790,80.0,56.66666666666666,1800,100.0,0.95,4533.333333333332,0.004182070290504855,740
P7791,80.0,56.66666666666666,1800,100.0,1.125,4533.333333333332,0.004182070290504855,740
P7792,80.0,56.66666666666666,1800,100.0,1.125,4533.333333333332,0.004182070290504855,740
P7793,80.0,56.66666666666666,1800,100.0,1.125,4533.333333333332,0.004182070290504855,740
P7794,80.0,56.66666666666666,1800,100.0,1.3,4533.333333333332,0.004182070290504855,740
P7795,80.0,56.66666666666666,1800,100.0,1.3,4533.333333333332,0.004182070290504855,740
P7796,80.0,56.66666666666666,1800,100.0,1.3,4533.333333333332,0.004182070290504855,740
P7896,80.0,56.66666666666666,3000,100.0,0.95,4533.333333333332,0.0025092421748605224,320
P7897,80.0,56.66666666666666,3000,100.0,0.95,4533.333333333332,0.0025092421748605224,320
P7898,80.0,56.66666666666666,3000,100.0,0.95,4533.333333333332,0.0025092421748605224,320
P7899,80.0,56.66666666666666,3000,100.0,1.125,4533.333333333332,0.0025092421748605224,320
P7900,80.0,56.66666666666666,3000,100.0,1.125,4533.333333333332,0.0025092421748605224,320
P7901,80.0,56.66666666666666,3000,100.0,1.125,4533.333333333332,0.0025092421748605224,320
P7902,80.0,56.66666666666666,3000,100.0,1.3,4533.333333333332,0.0025092421748605224,320
P7903,80.0,56.66666666666666,3000,100.0,1.3,4533.333333333332,0.0025092421748605224,320
P7904,80.0,56.66666666666666,3000,100.0,1.3,4533.333333333332,0.0025092421748605224,320
P7932,80.0,80.0,1800,100.0,0.95,6400.0,0.0049690399472389546,3800
P7933,80.0,80.0,1800,100.0,0.95,6400.0,0.0049690399472389546,3800
P7934,80.0,80.0,1800,100.0,0.95,6400.0,0.0049690399472389546,3800
P7935,80.0,80.0,1800,100.0,1.125,6400.0,0.0049690399472389546,3800
P7936,80.0,80.0,1800,100.0,1.125,6400.0,0.0049690399472389546,3800
P7937,80.0,80.0,1800,100.0,1.125,6400.0,0.0049690399472389546,3800
P7938,80.0,80.0,1800,100.0,1.3,6400.0,0.0049690399472389546,3800
P7939,80.0,80.0,1800,100.0,1.3,6400.0,0.0049690399472389546,3800
P7940,80.0,80.0,1800,100.0,1.3,6400.0,0.0049690399472389546,3800
P8040,80.0,80.0,3000,100.0,0.95,6400.0,0.002981423969005912,350
P8041,80.0,80.0,3000,100.0,0.95,6400.0,0.002981423969005912,350
P8042,80.0,80.0,3000,100.0,0.95,6400.0,0.002981423969005912,350
P8043,80.0,80.0,3000,100.0,1.125,6400.0,0.002981423969005912,350
P8044,80.0,80.0,3000,100.0,1.125,6400.0,0.002981423969005912,350
P8045,80.0,80.0,3000,100.0,1.125,6400.0,0.002981423969005912,350
P8046,80.0,80.0,3000,100.0,1.3,6400.0,0.002981423969005912,350
P8047,80.0,80.0,3000,100.0,1.3,6400.0,0.002981423969005912,350
P8048,80.0,80.0,3000,100.0,1.3,6400.0,0.002981423969005912,350
P8076,253.3333333333333,10.0,1800,100.0,0.95,2533.333333333333,0.0017568209213397546,850
P8077,253.3333333333333,10.0,1800,100.0,0.95,2533.333333333333,0.0017568209213397546,850
P8078,253.3333333333333,10.0,1800,100.0,0.95,2533.333333333333,0.0017568209213397546,850
P8079,253.3333333333333,10.0,1800,100.0,1.125,2533.333333333333,0.0017568209213397546,850
P8080,253.3333333333333,10.0,1800,100.0,1.125,2533.333333333333,0.0017568209213397546,850
P8081,253.3333333333333,10.0,1800,100.0,1.125,2533.333333333333,0.0017568209213397546,850
P8082,253.3333333333333,10.0,1800,100.0,1.3,2533.333333333333,0.0017568209213397546,850
P8083,253.3333333333333,10.0,1800,100.0,1.3,2533.333333333333,0.0017568209213397546,850
P8084,253.3333333333333,10.0,1800,100.0,1.3,2533.333333333333,0.0017568209213397546,850
P8184,253.3333333333333,10.0,3000,100.0,0.95,2533.333333333333,0.0010540925530380958,490
P8185,253.3333333333333,10.0,3000,100.0,0.95,2533.333333333333,0.0010540925530380958,490
P8186,253.3333333333333,10.0,3000,100.0,0.95,2533.333333333333,0.0010540925530380958,490
P8187,253.3333333333333,10.0,3000,100.0,1.125,2533.333333333333,0.0010540925530380958,490
P8188,253.3333333333333,10.0,3000,100.0,1.125,2533.333333333333,0.0010540925530380958,490
P8189,253.3333333333333,10.0,3000,100.0,1.125,2533.333333333333,0.0010540925530380958,490
P8190,253.3333333333333,10.0,3000,100.0,1.3,2533.333333333333,0.0010540925530380958,490
P8191,253.3333333333333,10.0,3000,100.0,1.3,2533.333333333333,0.0010540925530380958,490
P8192,253.3333333333333,10.0,3000,100.0,1.3,2533.333333333333,0.0010540925530380958,490
P8220,253.3333333333333,33.33333333333333,1800,100.0,0.95,8444.444444444442,0.0032075014937159754,1200
P8221,253.3333333333333,33.33333333333333,1800,100.0,0.95,8444.444444444442,0.0032075014937159754,1200
P8222,253.3333333333333,33.33333333333333,1800,100.0,0.95,8444.444444444442,0.0032075014937159754,1200
P8223,253.3333333333333,33.33333333333333,1800,100.0,1.125,8444.444444444442,0.0032075014937159754,1200
P8224,253.3333333333333,33.33333333333333,1800,100.0,1.125,8444.444444444442,0.0032075014937159754,1200
P8225,253.3333333333333,33.33333333333333,1800,100.0,1.125,8444.444444444442,0.0032075014937159754,1200
P8226,253.3333333333333,33.33333333333333,1800,100.0,1.3,8444.444444444442,0.0032075014937159754,1200
P8227,253.3333333333333,33.33333333333333,1800,100.0,1.3,8444.444444444442,0.0032075014937159754,1200
P8228,253.3333333333333,33.33333333333333,1800,100.0,1.3,8444.444444444442,0.0032075014937159754,1200
P8328,253.3333333333333,33.33333333333333,3000,100.0,0.95,8444.444444444442,0.0019245008966572521,490
P8329,253.3333333333333,33.33333333333333,3000,100.0,0.95,8444.444444444442,0.0019245008966572521,490
P8330,253.3333333333333,33.33333333333333,3000,100.0,0.95,8444.444444444442,0.0019245008966572521,490
P8331,253.3333333333333,33.33333333333333,3000,100.0,1.125,8444.444444444442,0.0019245008966572521,490
P8332,253.3333333333333,33.33333333333333,3000,100.0,1.125,8444.444444444442,0.0019245008966572521,490
P8333,253.3333333333333,33.33333333333333,3000,100.0,1.125,8444.444444444442,0.0019245008966572521,490
P8334,253.3333333333333,33.33333333333333,3000,100.0,1.3,8444.444444444442,0.0019245008966572521,490
P8335,253.3333333333333,33.33333333333333,3000,100.0,1.3,8444.444444444442,0.0019245008966572521,490
P8336,253.3333333333333,33.33333333333333,3000,100.0,1.3,8444.444444444442,0.0019245008966572521,490
P8364,253.3333333333333,56.66666666666666,1800,100.0,0.95,14355.555555555551,0.004182070290504855,1600
P8365,253.3333333333333,56.66666666666666,1800,100.0,0.95,14355.555555555551,0.004182070290504855,1600
P8366,253.3333333333333,56.66666666666666,1800,100.0,0.95,14355.555555555551,0.004182070290504855,1600
P8367,253.3333333333333,56.66666666666666,1800,100.0,1.125,14355.555555555551,0.004182070290504855,1600
P8368,253.3333333333333,56.66666666666666,1800,100.0,1.125,14355.555555555551,0.004182070290504855,1600
P8369,253.3333333333333,56.66666666666666,1800,100.0,1.125,14355.555555555551,0.004182070290504855,1600
P8370,253.3333333333333,56.66666666666666,1800,100.0,1.3,14355.555555555551,0.004182070290504855,1600
P8371,253.3333333333333,56.66666666666666,1800,100.0,1.3,14355.555555555551,0.004182070290504855,1600
P8372,253.3333333333333,56.66666666666666,1800,100.0,1.3,14355.555555555551,0.004182070290504855,1600
P8472,253.3333333333333,56.66666666666666,3000,100.0,0.95,14355.555555555551,0.0025092421748605224,550
P8473,253.3333333333333,56.66666666666666,3000,100.0,0.95,14355.555555555551,0.0025092421748605224,550
P8474,253.3333333333333,56.66666666666666,3000,100.0,0.95,14355.555555555551,0.0025092421748605224,550
P8475,253.3333333333333,56.66666666666666,3000,100.0,1.125,14355.555555555551,0.0025092421748605224,550
P8476,253.3333333333333,56.66666666666666,3000,100.0,1.125,14355.555555555551,0.0025092421748605224,550
P8477,253.3333333333333,56.66666666666666,3000,100.0,1.125,14355.555555555551,0.0025092421748605224,550
P8478,253.3333333333333,56.66666666666666,3000,100.0,1.3,14355.555555555551,0.0025092421748605224,550
P8479,253.3333333333333,56.66666666666666,3000,100.0,1.3,14355.555555555551,0.0025092421748605224,550
P8480,253.3333333333333,56.66666666666666,3000,100.0,1.3,14355.555555555551,0.0025092421748605224,550
P8508,253.3333333333333,80.0,1800,100.0,0.95,20266.666666666664,0.0049690399472389546,7200
P8509,253.3333333333333,80.0,1800,100.0,0.95,20266.666666666664,0.0049690399472389546,7200
P8510,253.3333333333333,80.0,1800,100.0,0.95,20266.666666666664,0.0049690399472389546,7200
P8511,253.3333333333333,80.0,1800,100.0,1.125,20266.666666666664,0.0049690399472389546,7300
P8512,253.3333333333333,80.0,1800,100.0,1.125,20266.666666666664,0.0049690399472389546,7300
P8513,253.3333333333333,80.0,1800,100.0,1.125,20266.666666666664,0.0049690399472389546,7300
P8514,253.3333333333333,80.0,1800,100.0,1.3,20266.666666666664,0.0049690399472389546,7300
P8515,253.3333333333333,80.0,1800,100.0,1.3,20266.666666666664,0.0049690399472389546,7300
P8516,253.3333333333333,80.0,1800,100.0,1.3,20266.666666666664,0.0049690399472389546,7300
P8616,253.3333333333333,80.0,3000,100.0,0.95,20266.666666666664,0.002981423969005912,600
P8617,253.3333333333333,80.0,3000,100.0,0.95,20266.666666666664,0.002981423969005912,600
P8618,253.3333333333333,80.0,3000,100.0,0.95,20266.666666666664,0.002981423969005912,600
P8619,253.3333333333333,80.0,3000,100.0,1.125,20266.666666666664,0.002981423969005912,600
P8620,253.3333333333333,80.0,3000,100.0,1.125,20266.666666666664,0.002981423969005912,600
P8621,253.3333333333333,80.0,3000,100.0,1.125,20266.666666666664,0.002981423969005912,600
P8622,253.3333333333333,80.0,3000,100.0,1.3,20266.666666666664,0.002981423969005912,600
P8623,253.3333333333333,80.0,3000,100.0,1.3,20266.666666666664,0.002981423969005912,600
P8624,253.3333333333333,80.0,3000,100.0,1.3,20266.666666666664,0.002981423969005912,600
P8652,426.6666666666667,10.0,1800,100.0,0.95,4266.666666666667,0.0017568209213397546,1300
P8653,426.6666666666667,10.0,1800,100.0,0.95,4266.666666666667,0.0017568209213397546,1300
P8654,426.6666666666667,10.0,1800,100.0,0.95,4266.666666666667,0.0017568209213397546,1300
P8655,426.6666666666667,10.0,1800,100.0,1.125,4266.666666666667,0.0017568209213397546,1300
P8656,426.6666666666667,10.0,1800,100.0,1.125,4266.666666666667,0.0017568209213397546,1300
P8657,426.6666666666667,10.0,1800,100.0,1.125,4266.666666666667,0.0017568209213397546,1300
P8658,426.6666666666667,10.0,1800,100.0,1.3,4266.666666666667,0.0017568209213397546,1300
P8659,426.6666666666667,10.0,1800,100.0,1.3,4266.666666666667,0.0017568209213397546,1300
P8660,426.6666666666667,10.0,1800,100.0,1.3,4266.666666666667,0.0017568209213397546,1300
P8760,426.6666666666667,10.0,3000,100.0,0.95,4266.666666666667,0.0010540925530380958,700
P8761,426.6666666666667,10.0,3000,100.0,0.95,4266.666666666667,0.0010540925530380958,700
P8762,426.6666666666667,10.0,3000,100.0,0.95,4266.666666666667,0.0010540925530380958,700
P8763,426.6666666666667,10.0,3000,100.0,1.125,4266.666666666667,0.0010540925530380958,700
P8764,426.6666666666667,10.0,3000,100.0,1.125,4266.666666666667,0.0010540925530380958,700
P8765,426.6666666666667,10.0,3000,100.0,1.125,4266.666666666667,0.0010540925530380958,700
P8766,426.6666666666667,10.0,3000,100.0,1.3,4266.666666666667,0.0010540925530380958,700
P8767,426.6666666666667,10.0,3000,100.0,1.3,4266.666666666667,0.0010540925530380958,700
P8768,426.6666666666667,10.0,3000,100.0,1.3,4266.666666666667,0.0010540925530380958,700
P8796,426.6666666666667,33.33333333333333,1800,100.0,0.95,14222.22222222222,0.0032075014937159754,1800
P8797,426.6666666666667,33.33333333333333,1800,100.0,0.95,14222.22222222222,0.0032075014937159754,1800
P8798,426.6666666666667,33.33333333333333,1800,100.0,0.95,14222.22222222222,0.0032075014937159754,1800
P8799,426.6666666666667,33.33333333333333,1800,100.0,1.125,14222.22222222222,0.0032075014937159754,1800
P8800,426.6666666666667,33.33333333333333,1800,100.0,1.125,14222.22222222222,0.0032075014937159754,1800
P8801,426.6666666666667,33.33333333333333,1800,100.0,1.125,14222.22222222222,0.0032075014937159754,1800
P8802,426.6666666666667,33.33333333333333,1800,100.0,1.3,14222.22222222222,0.0032075014937159754,1800
P8803,426.6666666666667,33.33333333333333,1800,100.0,1.3,14222.22222222222,0.0032075014937159754,1800
P8804,426.6666666666667,33.33333333333333,1800,100.0,1.3,14222.22222222222,0.0032075014937159754,1800
P8904,426.6666666666667,33.33333333333333,3000,100.0,0.95,14222.22222222222,0.0019245008966572521,700
P8905,426.6666666666667,33.33333333333333,3000,100.0,0.95,14222.22222222222,0.0019245008966572521,700
P8906,426.6666666666667,33.33333333333333,3000,100.0,0.95,14222.22222222222,0.0019245008966572521,700
P8907,426.6666666666667,33.33333333333333,3000,100.0,1.125,14222.22222222222,0.0019245008966572521,700
P8908,426.6666666666667,33.33333333333333,3000,100.0,1.125,14222.22222222222,0.0019245008966572521,700
P8909,426.6666666666667,33.33333333333333,3000,100.0,1.125,14222.22222222222,0.0019245008966572521,700
P8910,426.6666666666667,33.33333333333333,3000,100.0,1.3,14222.22222222222,0.0019245008966572521,700
P8911,426.6666666666667,33.33333333333333,3000,100.0,1.3,14222.22222222222,0.0019245008966572521,700
P8912,426.6666666666667,33.33333333333333,3000,100.0,1.3,14222.22222222222,0.0019245008966572521,700
P8940,426.6666666666667,56.66666666666666,1800,100.0,0.95,24177.777777777774,0.004182070290504855,2400
P8941,426.6666666666667,56.66666666666666,1800,100.0,0.95,24177.777777777774,0.004182070290504855,2400
P8942,426.6666666666667,56.66666666666666,1800,100.0,0.95,24177.777777777774,0.004182070290504855,2400
P8943,426.6666666666667,56.66666666666666,1800,100.0,1.125,24177.777777777774,0.004182070290504855,2400
P8944,426.6666666666667,56.66666666666666,1800,100.0,1.125,24177.777777777774,0.004182070290504855,2400
P8945,426.6666666666667,56.66666666666666,1800,100.0,1.125,24177.777777777774,0.004182070290504855,2400
P8946,426.6666666666667,56.66666666666666,1800,100.0,1.3,24177.777777777774,0.004182070290504855,2400
P8947,426.6666666666667,56.66666666666666,1800,100.0,1.3,24177.777777777774,0.004182070290504855,2400
P8948,426.6666666666667,56.66666666666666,1800,100.0,1.3,24177.777777777774,0.004182070290504855,2400
P9048,426.6666666666667,56.66666666666666,3000,100.0,0.95,24177.777777777774,0.0025092421748605224,770
P9049,426.6666666666667,56.66666666666666,3000,100.0,0.95,24177.777777777774,0.0025092421748605224,770
P9050,426.6666666666667,56.66666666666666,3000,100.0,0.95,24177.777777777774,0.0025092421748605224,770
P9051,426.6666666666667,56.66666666666666,3000,100.0,1.125,24177.777777777774,0.0025092421748605224,770
P9052,426.6666666666667,56.66666666666666,3000,100.0,1.125,24177.777777777774,0.0025092421748605224,770
P9053,426.6666666666667,56.66666666666666,3000,100.0,1.125,24177.777777777774,0.0025092421748605224,770
P9054,426.6666666666667,56.66666666666666,3000,100.0,1.3,24177.777777777774,0.0025092421748605224,770
P9055,426.6666666666667,56.66666666666666,3000,100.0,1.3,24177.777777777774,0.0025092421748605224,770
P9056,426.6666666666667,56.66666666666666,3000,100.0,1.3,24177.777777777774,0.0025092421748605224,770
P9084,426.6666666666667,80.0,1800,100.0,0.95,34133.333333333336,0.0049690399472389546,10500
P9085,426.6666666666667,80.0,1800,100.0,0.95,34133.333333333336,0.0049690399472389546,10500
P9086,426.6666666666667,80.0,1800,100.0,0.95,34133.333333333336,0.0049690399472389546,10500
P9087,426.6666666666667,80.0,1800,100.0,1.125,34133.333333333336,0.0049690399472389546,10500
P9088,426.6666666666667,80.0,1800,100.0,1.125,34133.333333333336,0.0049690399472389546,10500
P9089,426.6666666666667,80.0,1800,100.0,1.125,34133.333333333336,0.0049690399472389546,10500
P9090,426.6666666666667,80.0,1800,100.0,1.3,34133.333333333336,0.0049690399472389546,10500
P9091,426.6666666666667,80.0,1800,100.0,1.3,34133.333333333336,0.0049690399472389546,10500
P9092,426.6666666666667,80.0,1800,100.0,1.3,34133.333333333336,0.0049690399472389546,10500
P9192,426.6666666666667,80.0,3000,100.0,0.95,34133.333333333336,0.002981423969005912,850
P9193,426.6666666666667,80.0,3000,100.0,0.95,34133.333333333336,0.002981423969005912,850
P9194,426.6666666666667,80.0,3000,100.0,0.95,34133.333333333336,0.002981423969005912,850
P9195,426.6666666666667,80.0,3000,100.0,1.125,34133.333333333336,0.002981423969005912,850
P9196,426.6666666666667,80.0,3000,100.0,1.125,34133.333333333336,0.002981423969005912,850
P9197,426.6666666666667,80.0,3000,100.0,1.125,34133.333333333336,0.002981423969005912,850
P9198,426.6666666666667,80.0,3000,100.0,1.3,34133.333333333336,0.002981423969005912,850
P9199,426.6666666666667,80.0,3000,100.0,1.3,34133.333333333336,0.002981423969005912,850
P9200,426.6666666666667,80.0,3000,100.0,1.3,34133.333333333336,0.002981423969005912,850
P9228,600.0,10.0,1800,100.0,0.95,6000.0,0.0017568209213397546,1700
P9229,600.0,10.0,1800,100.0,0.95,6000.0,0.0017568209213397546,1700
P9230,600.0,10.0,1800,100.0,0.95,6000.0,0.0017568209213397546,1700
P9231,600.0,10.0,1800,100.0,1.125,6000.0,0.0017568209213397546,1700
P9232,600.0,10.0,1800,100.0,1.125,6000.0,0.0017568209213397546,1700
P9233,600.0,10.0,1800,100.0,1.125,6000.0,0.0017568209213397546,1700
P9234,600.0,10.0,1800,100.0,1.3,6000.0,0.0017568209213397546,1700
P9235,600.0,10.0,1800,100.0,1.3,6000.0,0.0017568209213397546,1700
P9236,600.0,10.0,1800,100.0,1.3,6000.0,0.0017568209213397546,1700
P9336,600.0,10.0,3000,100.0,0.95,6000.0,0.0010540925530380958,890
P9337,600.0,10.0,3000,100.0,0.95,6000.0,0.0010540925530380958,890
P9338,600.0,10.0,3000,100.0,0.95,6000.0,0.0010540925530380958,890
P9339,600.0,10.0,3000,100.0,1.125,6000.0,0.0010540925530380958,890
P9340,600.0,10.0,3000,100.0,1.125,6000.0,0.0010540925530380958,890
P9341,600.0,10.0,3000,100.0,1.125,6000.0,0.0010540925530380958,890
P9342,600.0,10.0,3000,100.0,1.3,6000.0,0.0010540925530380958,890
P9343,600.0,10.0,3000,100.0,1.3,6000.0,0.0010540925530380958,890
P9344,600.0,10.0,3000,100.0,1.3,6000.0,0.0010540925530380958,890
P9372,600.0,33.33333333333333,1800,100.0,0.95,19999.999999999996,0.0032075014937159754,2400
P9373,600.0,33.33333333333333,1800,100.0,0.95,19999.999999999996,0.0032075014937159754,2400
P9374,600.0,33.33333333333333,1800,100.0,0.95,19999.999999999996,0.0032075014937159754,2400
P9375,600.0,33.33333333333333,1800,100.0,1.125,19999.999999999996,0.0032075014937159754,2400
P9376,600.0,33.33333333333333,1800,100.0,1.125,19999.999999999996,0.0032075014937159754,2400
P9377,600.0,33.33333333333333,1800,100.0,1.125,19999.999999999996,0.0032075014937159754,2400
P9378,600.0,33.33333333333333,1800,100.0,1.3,19999.999999999996,0.0032075014937159754,2400
P9379,600.0,33.33333333333333,1800,100.0,1.3,19999.999999999996,0.0032075014937159754,2400
P9380,600.0,33.33333333333333,1800,100.0,1.3,19999.999999999996,0.0032075014937159754,2400
P9480,600.0,33.33333333333333,3000,100.0,0.95,19999.999999999996,0.0019245008966572521,900
P9481,600.0,33.33333333333333,3000,100.0,0.95,19999.999999999996,0.0019245008966572521,900
P9482,600.0,33.33333333333333,3000,100.0,0.95,19999.999999999996,0.0019245008966572521,900
P9483,600.0,33.33333333333333,3000,100.0,1.125,19999.999999999996,0.0019245008966572521,900
P9484,600.0,33.33333333333333,3000,100.0,1.125,19999.999999999996,0.0019245008966572521,900
P9485,600.0,33.33333333333333,3000,100.0,1.125,19999.999999999996,0.0019245008966572521,900
P9486,600.0,33.33333333333333,3000,100.0,1.3,19999.999999999996,0.0019245008966572521,900
P9487,600.0,33.33333333333333,3000,100.0,1.3,19999.999999999996,0.0019245008966572521,900
P9488,600.0,33.33333333333333,3000,100.0,1.3,19999.999999999996,0.0019245008966572521,900
P9516,600.0,56.66666666666666,1800,100.0,0.95,33999.99999999999,0.004182070290504855,3100
P9517,600.0,56.66666666666666,1800,100.0,0.95,33999.99999999999,0.004182070290504855,3100
P9518,600.0,56.66666666666666,1800,100.0,0.95,33999.99999999999,0.004182070290504855,3100
P9519,600.0,56.66666666666666,1800,100.0,1.125,33999.99999999999,0.004182070290504855,3100
P9520,600.0,56.66666666666666,1800,100.0,1.125,33999.99999999999,0.004182070290504855,3100
P9521,600.0,56.66666666666666,1800,100.0,1.125,33999.99999999999,0.004182070290504855,3100
P9522,600.0,56.66666666666666,1800,100.0,1.3,33999.99999999999,0.004182070290504855,3100
P9523,600.0,56.66666666666666,1800,100.0,1.3,33999.99999999999,0.004182070290504855,3100
P9524,600.0,56.66666666666666,1800,100.0,1.3,33999.99999999999,0.004182070290504855,3100
P9624,600.0,56.66666666666666,3000,100.0,0.95,33999.99999999999,0.0025092421748605224,1000
P9625,600.0,56.66666666666666,3000,100.0,0.95,33999.99999999999,0.0025092421748605224,1000
P9626,600.0,56.66666666666666,3000,100.0,0.95,33999.99999999999,0.0025092421748605224,1000
P9627,600.0,56.66666666666666,3000,100.0,1.125,33999.99999999999,0.0025092421748605224,1000
P9628,600.0,56.66666666666666,3000,100.0,1.125,33999.99999999999,0.0025092421748605224,1000
P9629,600.0,56.66666666666666,3000,100.0,1.125,33999.99999999999,0.0025092421748605224,1000
P9630,600.0,56.66666666666666,3000,100.0,1.3,33999.99999999999,0.0025092421748605224,1000
P9631,600.0,56.66666666666666,3000,100.0,1.3,33999.99999999999,0.0025092421748605224,1000
P9632,600.0,56.66666666666666,3000,100.0,1.3,33999.99999999999,0.0025092421748605224,1000
P9660,600.0,80.0,1800,100.0,0.95,48000.0,0.0049690399472389546,13900
P9661,600.0,80.0,1800,100.0,0.95,48000.0,0.0049690399472389546,13900
P9662,600.0,80.0,1800,100.0,0.95,48000.0,0.0049690399472389546,13900
P9663,600.0,80.0,1800,100.0,1.125,48000.0,0.0049690399472389546,13900
P9664,600.0,80.0,1800,100.0,1.125,48000.0,0.0049690399472389546,13900
P9665,600.0,80.0,1800,100.0,1.125,48000.0,0.0049690399472389546,13900
P9666,600.0,80.0,1800,100.0,1.3,48000.0,0.0049690399472389546,13900
P9667,600.0,80.0,1800,100.0,1.3,48000.0,0.0049690399472389546,13900
P9668,600.0,80.0,1800,100.0,1.3,48000.0,0.0049690399472389546,13900
P9768,600.0,80.0,3000,100.0,0.95,48000.0,0.002981423969005912,1100
P9769,600.0,80.0,3000,100.0,0.95,48000.0,0.002981423969005912,1100
P9770,600.0,80.0,3000,100.0,0.95,48000.0,0.002981423969005912,1100
P9771,600.0,80.0,3000,100.0,1.125,48000.0,0.002981423969005912,1100
P9772,600.0,80.0,3000,100.0,1.125,48000.0,0.002981423969005912,1100
P9773,600.0,80.0,3000,100.0,1.125,48000.0,0.002981423969005912,1100
P9774,600.0,80.0,3000,100.0,1.3,48000.0,0.002981423969005912,1100
P9775,600.0,80.0,3000,100.0,1.3,48000.0,0.002981423969005912,1100
P9776,600.0,80.0,3000,100.0,1.3,48000.0,0.002981423969005912,1100
